#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.simulated_cognate_data" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:simulated_cognate_data" name="distribution">
#            <parameter id="bcov_alpha.s:simulated_cognate_data" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:simulated_cognate_data" name="distribution">
#            <parameter id="bcov_s.s:simulated_cognate_data" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.simulated_cognate_data" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@simulated_cognate_data" excludeto="1" filter="-" id="orgdata.simulated_cognate_data" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:simulated_cognate_data" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:simulated_cognate_data" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simulated_cognate_data" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simulated_cognate_data" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:simulated_cognate_data" id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:simulated_cognate_data">
#                    <parameter dimension="2" id="frequencies.s:simulated_cognate_data" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.95 0.05</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:simulated_cognate_data" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@simulated_cognate_data" estimate="false" id="dummyfrequencies.s:simulated_cognate_data" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.simulated_cognate_data	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:simulated_cognate_data	bcov_alpha.s:simulated_cognate_data	bcov_s.s:simulated_cognate_data	YuleModel.t:tree	frequencies.s:simulated_cognate_data.1	frequencies.s:simulated_cognate_data.2	birthRate.t:tree
3010000	-1786.2486575552653	-1767.8743302042353	-18.37432735102989	-1767.8743302042353	2.4704603796534435	17.289847006598414	1.0	0.10898360535932118	0.004287272789508054	-20.469389406564794	0.9510461019598702	0.04895389804013058	1.8742299596160672
3011000	-1790.0869876870224	-1770.0345666814544	-20.052421005568107	-1770.0345666814544	3.3386845155765386	22.347988959220935	1.0	0.10898360535932118	0.004287272789508054	-22.14748306110301	0.9448791643933893	0.05512083560661153	0.7823884042952866
3012000	-1783.3955675365805	-1770.027041494667	-13.368526041913519	-1770.027041494667	2.3309688234782304	16.23407812650856	1.0	0.10898360535932118	0.0023968494819602976	-16.016198015116014	0.9448791643933893	0.05512083560661153	1.1426981684753854
3013000	-1786.1490781882712	-1769.4125294701935	-16.736548718077866	-1769.4125294701935	2.9343667333572894	19.366828685531818	1.0	0.10898360535932118	0.0023968494819602976	-19.384220691280362	0.9448791643933893	0.05512083560661153	1.0277835159323394
3014000	-1786.708402362533	-1768.4053977027265	-18.30300465980645	-1768.4053977027265	3.028306979442946	20.9068987092923	1.0	0.10898360535932118	0.0023968494819602976	-20.950676633008946	0.9448791643933893	0.05512083560661153	0.805268927700283
3015000	-1789.3372194566457	-1770.9421203634467	-18.39509909319901	-1770.9421203634467	3.0309148415787863	18.90861743005587	1.0	0.10898360535932118	0.0023968494819602976	-21.042771066401507	0.9448791643933893	0.05512083560661153	0.6006346475387568
3016000	-1780.4965685948969	-1763.5902338637056	-16.90633473119127	-1763.5902338637056	2.6235817542849706	18.125265423391554	1.0	0.10898360535932118	0.0023968494819602976	-19.554006704393764	0.9513404901880559	0.048659509811944904	1.5126899794382456
3017000	-1777.9047371920922	-1766.288783056714	-11.615954135378159	-1766.288783056714	1.9307910158691945	14.563373856947306	1.0	0.10898360535932118	0.0023968494819602976	-14.263626108580654	0.9513404901880559	0.048659509811944904	1.5573852687816445
3018000	-1781.6036850566277	-1764.8405263017562	-16.763158754871387	-1764.8405263017562	2.4795468930353977	16.48776370352929	1.0	0.10898360535932118	0.0023968494819602976	-19.410830728073883	0.9513404901880559	0.048659509811944904	0.6126269791802584
3019000	-1789.8853290275326	-1773.5084206906736	-16.376908336859024	-1773.5084206906736	2.8630356166770747	18.316664296092284	1.0	0.10898360535932118	0.003929178809558286	-18.554865551060175	0.9461710265206974	0.05382897347930335	1.2150955021919794
3020000	-1785.2434400099912	-1767.9731385441862	-17.270301465805023	-1767.9731385441862	2.5975084438238474	19.12925268590559	1.0	0.12077835521712403	0.003929178809558286	-19.448258680006173	0.9380731460671007	0.06192685393290011	1.1866759759606231
3021000	-1787.8932082486704	-1771.658515561397	-16.234692687273284	-1771.658515561397	2.619692172084064	17.817002589847082	1.0	0.12077835521712403	0.007237063059940464	-17.832073344375402	0.9380731460671007	0.06192685393290011	1.1484403024095649
3022000	-1786.8998684800974	-1768.3068857617604	-18.592982718336987	-1768.3068857617604	2.498673634311631	19.715051746147136	1.0	0.12477665296872346	0.007237063059940464	-20.190363375439105	0.9418481115115215	0.05815188848847926	1.1990739148534766
3023000	-1786.393425264311	-1769.8143392915297	-16.579085972781183	-1769.8143392915297	2.3991785290151917	18.01416968612152	1.0	0.12477665296872346	0.007237063059940464	-18.1764666298833	0.9418481115115215	0.05815188848847926	1.2104787213859092
3024000	-1792.2011144683304	-1772.8055555646486	-19.395558903681877	-1772.8055555646486	2.971758182660598	21.055227835630397	1.0	0.12477665296872346	0.007237063059940464	-20.992939560783995	0.9458326814183383	0.05416731858166246	0.9633159152628316
3025000	-1784.0526453537452	-1770.284629887645	-13.768015466100302	-1770.284629887645	1.9763851632714649	14.732514322393971	1.0	0.12477665296872346	0.007237063059940464	-15.36539612320242	0.9458326814183383	0.05416731858166246	1.8035385340007204
3026000	-1783.4743320598416	-1770.031695891901	-13.442636167940531	-1770.031695891901	2.0979470727921856	15.397140640346473	1.0	0.12477665296872346	0.007237063059940464	-15.040016825042649	0.9458326814183383	0.05416731858166246	1.1607022213355958
3027000	-1789.7832104427937	-1771.800387320926	-17.982823121867884	-1771.800387320926	2.465868095076771	19.182733819048945	1.0	0.12477665296872346	0.007237063059940464	-19.580203778970002	0.9454663979788417	0.05453360202115911	1.207367334162641
3028000	-1778.74400396958	-1763.1757902314885	-15.568213738091531	-1763.1757902314885	2.303777116895506	17.505801603421137	1.0	0.12477665296872346	0.002152254268991337	-18.31816757144344	0.9508991114812365	0.049100888518764284	0.7884987211878146
3029000	-1786.0637866532097	-1770.8639275219382	-15.199859131271511	-1770.8639275219382	2.5097880368367074	17.880985757631873	1.0	0.12477665296872346	0.002152254268991337	-17.94981296462342	0.9508991114812365	0.049100888518764284	0.9556791771610351
3030000	-1786.552088002732	-1773.5114301899691	-13.040657812762946	-1773.5114301899691	2.124926525397738	15.844621063330642	1.0	0.09744446442578517	0.0027717842088770357	-15.550223023680267	0.9508991114812365	0.049100888518764284	1.1882284156834286
3031000	-1785.5393855403836	-1768.3676916685517	-17.171693871831796	-1768.3676916685517	2.8087025545966027	18.48984394672094	1.0	0.09744446442578517	0.009552828572501249	-18.505102216877603	0.9508991114812365	0.049100888518764284	0.9786786835222069
3032000	-1791.7895387090066	-1777.025930812591	-14.763607896415536	-1777.025930812591	2.221711781441826	16.27888792904251	1.0	0.09744446442578517	0.009552828572501249	-16.097016241461343	0.9508991114812365	0.049100888518764284	1.0988701332350395
3033000	-1783.7615524475498	-1765.6622710286308	-18.09928141891899	-1765.6622710286308	2.8056485321674507	19.379363684712132	1.0	0.09744446442578517	0.009552828572501249	-19.4326897639648	0.9508991114812365	0.049100888518764284	0.9063888148254269
3034000	-1782.0328357089995	-1767.6498883521804	-14.382947356819141	-1767.6498883521804	1.9446505492281692	16.21123791913915	1.0	0.141536846018897	0.0042253121868511346	-16.491845393896625	0.9508991114812365	0.049100888518764284	1.4642686761045058
3035000	-1781.2701053658152	-1769.119920752345	-12.15018461347018	-1769.119920752345	1.6801761160747823	14.801717971446763	1.0	0.141536846018897	0.0042253121868511346	-14.259082650547665	0.9508991114812365	0.049100888518764284	1.2598538540090747
3036000	-1783.4224208875671	-1767.206397733835	-16.216023153732152	-1767.206397733835	2.395463935591944	17.559206478949125	1.0	0.141536846018897	0.0036755585437034917	-18.457394806701735	0.9532070514525864	0.04679294854741436	1.4624680431651875
3037000	-1791.953776187225	-1776.2007450409428	-15.753031146282156	-1776.2007450409428	2.096015358111604	16.956468402808994	1.0	0.141536846018897	0.0036755585437034917	-17.994402799251738	0.9532070514525864	0.04679294854741436	1.558185009693512
3038000	-1784.9629437225824	-1772.8237018408922	-12.139241881690118	-1772.8237018408922	1.9802450824620739	14.689633817918313	1.0	0.11858908891067857	0.0036755585437034917	-14.3806135346597	0.9532070514525864	0.04679294854741436	1.0877212514747772
3039000	-1781.8626742332235	-1767.0669359342112	-14.795738299012372	-1767.0669359342112	2.4737609464933983	16.761695274273023	1.0	0.11858908891067857	0.0036755585437034917	-17.037109951981954	0.9532070514525864	0.04679294854741436	0.9119377821956155
3040000	-1788.4662687707855	-1768.7852657279036	-19.681003042881812	-1768.7852657279036	2.550130802959283	18.876988675176754	1.0	0.11858908891067857	0.0036755585437034917	-21.922374695851396	0.9468975306445946	0.053102469355406204	1.6887032732612908
3041000	-1779.0172755321057	-1766.278093444217	-12.739182087888747	-1766.278093444217	2.0203062399208886	15.374925204866681	1.0	0.12221686867983371	0.0036755585437034917	-14.980553740858328	0.9468975306445946	0.053102469355406204	1.2144110957931804
3042000	-1784.526856701369	-1770.258908138475	-14.267948562894166	-1770.258908138475	2.164204728026311	16.112373255319543	1.0	0.12221686867983371	0.002888123850607146	-16.738442060403894	0.9468975306445946	0.053102469355406204	0.8573124682927318
3043000	-1794.5705797608018	-1773.9287454342684	-20.641834326533438	-1773.9287454342684	2.950051183274278	21.515211575809083	1.0	0.12221686867983371	0.002888123850607146	-23.112327824043167	0.9468975306445946	0.053102469355406204	0.5562278592482671
3044000	-1782.362745596488	-1767.324297494959	-15.038448101528854	-1767.324297494959	2.348872388271585	17.47346308881474	1.0	0.12221686867983371	0.0030759837025524455	-17.449056046789238	0.9468975306445946	0.053102469355406204	1.0179755906759524
3045000	-1782.8939052951778	-1765.9085956371525	-16.985309658025166	-1765.9085956371525	2.9424420541026612	18.691494055123272	1.0	0.12221686867983371	0.006102187295108836	-18.744843582745048	0.9471071806029245	0.05289281939707627	0.9405235392345631
3046000	-1786.2195142012852	-1767.6390632213454	-18.580450979939837	-1767.6390632213454	2.653161697313047	19.29019464401714	1.0	0.12221686867983371	0.012345660837845902	-19.669936053622223	0.9471071806029245	0.05289281939707627	1.195862977959766
3047000	-1791.690196415623	-1774.1230658604075	-17.56713055521539	-1774.1230658604075	2.195292553097542	17.162092778449715	1.0	0.12221686867983371	0.008961190514096143	-18.961335561860217	0.9471071806029245	0.05289281939707627	1.6776220215947308
3048000	-1789.9622272022236	-1771.8076093280438	-18.154617874179824	-1771.8076093280438	2.6903354342675194	20.325253692742656	1.0	0.12221686867983371	0.0038317776890986572	-20.356431353848798	0.9471071806029245	0.05289281939707627	0.8539963175093771
3049000	-1788.4991923302418	-1768.3477164618075	-20.151475868434414	-1768.3477164618075	3.3707207930950234	22.53522157354691	1.0	0.1135604932117418	0.0038317776890986572	-22.353289348103388	0.9471071806029245	0.05289281939707627	0.7551964185065515
3050000	-1791.5043084657846	-1772.7965960805084	-18.70771238527617	-1772.7965960805084	2.8304322657534318	20.597816965222442	1.0	0.1135604932117418	0.0038317776890986572	-20.909525864945145	0.9471071806029245	0.05289281939707627	0.7510165038789417
3051000	-1786.64345461524	-1769.6268181489168	-17.0166364663233	-1769.6268181489168	2.715155251030394	19.023265966172858	1.0	0.1135604932117418	0.0038317776890986572	-19.218449945992273	0.9471071806029245	0.05289281939707627	0.8623668032334392
3052000	-1791.2176051477188	-1776.694776065059	-14.522829082659808	-1776.694776065059	1.9463965159071135	16.481101578938254	1.0	0.1135604932117418	0.0038317776890986572	-16.724642562328782	0.9471071806029245	0.05289281939707627	1.4147853967350437
3053000	-1791.4258727174417	-1773.4474874253385	-17.97838529210328	-1773.4474874253385	2.6655369820225436	20.20128132253239	1.0	0.1135604932117418	0.0038317776890986572	-20.180198771772254	0.9471071806029245	0.05289281939707627	0.9032150630612372
3054000	-1787.8398493105221	-1769.5573347442157	-18.282514566306475	-1769.5573347442157	2.9388219729888148	20.05135894304212	1.0	0.1079055755123603	0.0038317776890986572	-20.48432804597545	0.9471071806029245	0.05289281939707627	1.1719107863935774
3055000	-1798.1681973843974	-1781.1768214246729	-16.991375959724543	-1781.1768214246729	3.361724372201212	18.291874742738294	1.0	0.1079055755123603	0.0038317776890986572	-19.193189439393517	0.9471071806029245	0.05289281939707627	1.3952178670121946
3056000	-1780.647478424839	-1768.3235157024374	-12.323962722401632	-1768.3235157024374	1.5929851122028098	13.747108728173693	1.0	0.1079055755123603	0.0038317776890986572	-14.525776202070606	0.9546746871705757	0.04532531282942512	0.8800654771893666
3057000	-1780.61932937911	-1766.0912094883488	-14.528119890761225	-1766.0912094883488	2.5514921797973305	16.281773652724365	1.0	0.1079055755123603	0.006934749071313727	-16.166067848521763	0.9546746871705757	0.04532531282942512	1.0515450634463708
3058000	-1792.7802073808098	-1773.867691609203	-18.91251577160697	-1773.867691609203	3.031873310252996	20.61525481299242	1.0	0.1079055755123603	0.006934749071313727	-20.550463729367507	0.9507490566457872	0.04925094335421356	0.9173301278098729
3059000	-1782.8283708107692	-1769.8190930478765	-13.009277762892761	-1769.8190930478765	2.1473301490003154	14.926220767636545	1.0	0.1079055755123603	0.006934749071313727	-14.6472257206533	0.9507490566457872	0.04925094335421356	1.482486074949407
3060000	-1783.402753774413	-1767.3962663753064	-16.00648739910671	-1767.3962663753064	3.129663619142849	17.339835150968092	1.0	0.1079055755123603	0.0034436793684522174	-18.30978863104305	0.9543256325906122	0.0456743674093886	0.7710678507405601
3061000	-1782.9163194343141	-1768.9628994522636	-13.953419982050548	-1768.9628994522636	2.2485694983608684	15.286278343317761	1.0	0.08190244852510148	0.0034436793684522174	-16.25672121398689	0.9543256325906122	0.0456743674093886	0.826232636277403
3062000	-1784.1949301010384	-1773.118660758916	-11.076269342122467	-1773.118660758916	1.8050161031076708	14.106627399486095	1.0	0.08190244852510148	0.0034436793684522174	-13.379570574058809	0.9543256325906122	0.0456743674093886	1.263850784039066
3063000	-1785.8458433130816	-1771.8575332079936	-13.98831010508799	-1771.8575332079936	1.9928462967162197	16.469158603250488	1.0	0.10964275216923618	0.0034436793684522174	-16.29161133702433	0.9543256325906122	0.0456743674093886	1.1867248411001377
3064000	-1784.5522249821063	-1771.504183263067	-13.048041719039201	-1771.504183263067	2.715341935964676	15.660894310512312	1.0	0.10964275216923618	0.0032357775331787932	-15.410521413725034	0.9543256325906122	0.0456743674093886	1.1035150747508875
3065000	-1786.5770074835173	-1769.5839705290803	-16.993036954437034	-1769.5839705290803	2.6952050950578634	17.99015054588514	1.0	0.10964275216923618	0.0032357775331787932	-19.35551664912287	0.9543256325906122	0.0456743674093886	1.5137751095856191
3066000	-1779.1000288642872	-1769.998547690123	-9.101481174164189	-1769.998547690123	1.8832508978912115	13.869749408575673	1.0	0.10964275216923618	5.975084220553459E-4	-13.069018037449988	0.9543256325906122	0.0456743674093886	1.27397425741929
3067000	-1775.3077216710633	-1766.4721998037317	-8.835521867331623	-1766.4721998037317	1.8126734571934036	13.464370196870723	1.0	0.10964275216923618	5.975084220553459E-4	-12.803058730617423	0.9543256325906122	0.0456743674093886	1.158506440355583
3068000	-1782.8687050258604	-1772.1706488497873	-10.698056176073205	-1772.1706488497873	2.1303537410845785	15.085079661505901	1.0	0.10964275216923618	5.975084220553459E-4	-14.665593039359004	0.9543256325906122	0.0456743674093886	1.352656768913458
3069000	-1786.647055442813	-1773.6134074911345	-13.033647951678676	-1773.6134074911345	2.0396942295232123	17.02127066174509	1.0	0.10964275216923618	5.975084220553459E-4	-17.001184814964475	0.9543256325906122	0.0456743674093886	1.2289096418151728
3070000	-1784.1899539239396	-1773.1219167205134	-11.068037203426274	-1773.1219167205134	1.8978710730724808	15.21065869247619	1.0	0.10964275216923618	5.975084220553459E-4	-15.035574066712073	0.9543256325906122	0.0456743674093886	1.0530099213433242
3071000	-1782.4826159765946	-1769.8396861934264	-12.642929783168194	-1769.8396861934264	2.3699433382160753	16.410632995791417	1.0	0.10964275216923618	5.975084220553459E-4	-16.610466646453993	0.9543256325906122	0.0456743674093886	0.9376903718830795
3072000	-1778.1173910268355	-1767.7722732720295	-10.345117754806086	-1767.7722732720295	2.0955995914148855	14.564890569495104	1.0	0.14632533025320787	4.3480254902613757E-4	-14.614653432048101	0.955886073281093	0.044113926718907834	1.6808346237046385
3073000	-1778.5279513841112	-1765.7084601352249	-12.819491248886369	-1765.7084601352249	2.343946336047566	17.096026669706053	1.0	0.14632533025320787	4.3480254902613757E-4	-17.089026926128383	0.9493572601569074	0.0506427398430935	1.0037462380715918
3074000	-1778.6528187983183	-1766.324384119436	-12.32843467888239	-1766.324384119436	2.225091471095067	16.115680544585306	1.0	0.14632533025320787	8.1565019122853E-4	-16.000293391187938	0.9490733457113423	0.05092665428865863	1.3215018397790665
3075000	-1778.302112758047	-1766.444056291409	-11.858056466638057	-1766.444056291409	1.9806159010835906	15.552715416752154	1.0	0.14632533025320787	4.15723009019802E-4	-16.17022323365461	0.9490733457113423	0.05092665428865863	1.655662237795911
3076000	-1784.2453321874611	-1769.1017214939025	-15.143610693558667	-1769.1017214939025	2.899912998064661	19.437451840137783	1.0	0.14632533025320787	4.15723009019802E-4	-19.45577746057522	0.9490733457113423	0.05092665428865863	1.0266907538542966
3077000	-1781.0752222396725	-1768.2650435699675	-12.810178669705028	-1768.2650435699675	2.5962903507792983	16.8857501964249	1.0	0.14632533025320787	4.15723009019802E-4	-17.12234543672158	0.9490733457113423	0.05092665428865863	0.9191512913285831
3078000	-1778.9937146000339	-1766.7349210373536	-12.25879356268025	-1766.7349210373536	1.9872052807230276	15.860321160967104	1.0	0.12751116297708884	4.15723009019802E-4	-16.570960329696803	0.9490733457113423	0.05092665428865863	0.8497186588128252
3079000	-1781.3032602538271	-1766.9609159836739	-14.34234427015334	-1766.9609159836739	2.58218444586275	19.78142715531122	1.0	0.12751116297708884	1.2683137879967245E-4	-19.782342607030582	0.947672889417107	0.05232711058289381	0.9209545432210462
3080000	-1783.9185781374472	-1770.376666468905	-13.541911668542259	-1770.376666468905	2.592980838490137	18.940994877952573	1.0	0.12751116297708884	1.2683137879967245E-4	-18.9819100054195	0.947672889417107	0.05232711058289381	1.0704712597784625
3081000	-1788.3131849695765	-1774.7076836540573	-13.605501315519088	-1774.7076836540573	2.0900954879145877	17.62684066496779	1.0	0.12751116297708884	1.8247598320869686E-4	-18.699922005054503	0.947672889417107	0.05232711058289381	1.4925941554337854
3082000	-1775.3510567404858	-1766.1399906477266	-9.211066092759118	-1766.1399906477266	1.7280164089104162	13.677720844176047	1.0	0.12751116297708884	1.8247598320869686E-4	-14.305486782294533	0.9583737605261101	0.041626239473890755	0.9008502511199373
3083000	-1776.8130651922838	-1768.1162054177819	-8.696859774501991	-1768.1162054177819	1.9564532527592209	13.757004000295307	1.0	0.12751116297708884	3.286114800365444E-4	-13.232421153581807	0.9583737605261101	0.041626239473890755	1.6707863275666064
3084000	-1773.4068169075324	-1767.3220797107808	-6.084737196751608	-1767.3220797107808	1.3484060674561757	11.727559616065525	1.0	0.11213745246606324	3.286114800365444E-4	-10.620298575831425	0.9583737605261101	0.041626239473890755	2.1324583715875813
3085000	-1774.2121937702143	-1764.742983454853	-9.469210315361295	-1764.742983454853	1.9575402249156997	13.554522447499185	1.0	0.12532127552841715	3.286114800365444E-4	-14.004771694441112	0.9552568859424556	0.0447431140575453	2.016011160984478
3086000	-1779.4185590224085	-1768.2281369000104	-11.190422122398207	-1768.2281369000104	1.9896061171197146	15.950638461391366	1.0	0.12532127552841715	3.286114800365444E-4	-15.725983501478023	0.9552568859424556	0.0447431140575453	1.279554245253132
3087000	-1782.2965200098306	-1772.4145450669746	-9.88197494285589	-1772.4145450669746	1.9651792185653583	14.8100921341061	1.0	0.12532127552841715	3.286114800365444E-4	-14.417536321935707	0.9552568859424556	0.0447431140575453	1.4515233532943665
3088000	-1785.2409078849555	-1772.4334417635077	-12.807466121447852	-1772.4334417635077	2.4886417359683373	17.018666800319775	1.0	0.12532127552841715	3.7426120771182644E-4	-17.219448998213444	0.9552568859424556	0.0447431140575453	1.3311033932288179
3089000	-1782.4029027436563	-1771.256221126624	-11.14668161703225	-1771.256221126624	2.056185274088092	15.173536912051835	1.0	0.12532127552841715	3.7426120771182644E-4	-15.558664493797842	0.9552568859424556	0.0447431140575453	1.660034246025024
3090000	-1775.1830824352232	-1763.5370546058925	-11.646027829330674	-1763.5370546058925	2.417888822913212	17.32641790841455	1.0	0.12532127552841715	1.0349982242459562E-4	-17.279152651563475	0.9478920648692163	0.05210793513078459	1.1605132634585438
3091000	-1786.1068153452038	-1769.6303343821044	-16.476480963099426	-1769.6303343821044	3.0685116443599365	20.151426930419532	1.0	0.12532127552841715	1.0349982242459562E-4	-22.109605785332228	0.9478920648692163	0.05210793513078459	1.4428364814487882
3092000	-1779.4344790296955	-1769.1960817044467	-10.238397325248837	-1769.1960817044467	2.169109618569923	15.66418129267226	1.0	0.1111331420444224	1.7857493225305405E-4	-15.353348155537867	0.9478920648692163	0.05210793513078459	1.156124246135586
3093000	-1782.0105797612803	-1769.8696726821595	-12.140907079120726	-1769.8696726821595	2.5580587001344224	17.306588417482523	1.0	0.1111331420444224	1.7857493225305405E-4	-17.255857909409755	0.9478920648692163	0.05210793513078459	1.0377609461606936
3094000	-1780.481402663185	-1767.6852674808792	-12.796135182305852	-1767.6852674808792	2.5148882986547756	18.332373244995296	1.0	0.1111331420444224	1.0280631602271043E-4	-18.4356470245477	0.9478920648692163	0.05210793513078459	0.9263989990159728
3095000	-1786.096758965502	-1767.92052565244	-18.176233313061985	-1767.92052565244	3.953339410627965	22.61078180832181	1.0	0.1111331420444224	1.0280631602271043E-4	-23.81574515530383	0.9423389356044436	0.057661064395557265	1.2212431141895068
3096000	-1787.7209064578242	-1774.1924100522692	-13.528496405555023	-1774.1924100522692	2.8825776030891097	19.145814839129734	1.0	0.1111331420444224	1.0280631602271043E-4	-19.16800824779687	0.9423389356044436	0.057661064395557265	0.9446094567860538
3097000	-1784.283396959976	-1768.4864865359166	-15.79691042405948	-1768.4864865359166	2.713228927623326	19.956453272720687	1.0	0.1111331420444224	3.61896864879179E-4	-20.240809504532496	0.9423389356044436	0.057661064395557265	1.1338326423263418
3098000	-1785.3761546595006	-1769.202558285951	-16.173596373549586	-1769.202558285951	2.7536152698807523	20.537991557032523	1.0	0.12070030579584992	3.61896864879179E-4	-20.617495454022603	0.9423389356044436	0.057661064395557265	0.8178319122235128
3099000	-1787.9635831789763	-1771.7337397408432	-16.229843438132956	-1771.7337397408432	2.4394573766262124	19.75209272900735	1.0	0.12070030579584992	6.20490910458043E-4	-20.16152255539718	0.9473089041687447	0.05269109583125615	1.1796785997793127
3100000	-1782.942849882784	-1768.1820678707365	-14.76078201204753	-1768.1820678707365	2.954194956316103	18.055804572169734	1.0	0.14634640458382164	0.0012308723580033943	-18.04168098960487	0.9463086025724794	0.05369139742752143	1.01828005150949
3101000	-1793.5232753320486	-1773.9150752949654	-19.60820003708311	-1773.9150752949654	3.4184997743518553	22.88289832919573	1.0	0.14634640458382164	0.0012308723580033943	-22.889099014640454	0.9431115029921707	0.056888497007830115	0.679774632472403
3102000	-1795.7061240180526	-1783.5368144157308	-12.169309602321748	-1783.5368144157308	2.4980469234756253	15.6729671311362	1.0	0.14634640458382164	0.0012308723580033943	-15.450208579879089	0.9490518995231473	0.05094810047685355	1.346001422280269
3103000	-1781.4864514127353	-1769.2704103648766	-12.216041047858726	-1769.2704103648766	2.019427166365109	15.468552498344451	1.0	0.14634640458382164	0.0012308723580033943	-15.496940025416066	0.9532552077592092	0.04674479224079161	0.992129041542913
3104000	-1785.0801245051293	-1774.0341802723938	-11.045944232735502	-1774.0341802723938	2.0412828291398344	14.622956833117632	1.0	0.14634640458382164	0.0012308723580033943	-14.326843210292843	0.9532552077592092	0.04674479224079161	1.5449265353181287
3105000	-1786.8675229414082	-1772.3484309605453	-14.519091980862793	-1772.3484309605453	2.231775360387443	17.50358842342054	1.0	0.15545472058839893	0.0010436403318951173	-17.95676750175807	0.9424728723413242	0.05752712765867667	0.8518949880633746
3106000	-1787.420568548183	-1771.129817159851	-16.29075138833201	-1771.129817159851	2.6320389395517263	19.40552120199735	1.0	0.15545472058839893	0.0010436403318951173	-19.728426909227284	0.9427866974931658	0.05721330250683506	1.1722122412363518
3107000	-1786.230874461255	-1770.3096250742124	-15.921249387042764	-1770.3096250742124	2.6927968348439406	18.313481335667692	1.0	0.15545472058839893	0.0010436403318951173	-19.35892490793804	0.9427866974931658	0.05721330250683506	1.4232861377640595
3108000	-1789.5954640093007	-1777.422499557508	-12.17296445179274	-1777.422499557508	2.095699620743277	14.648224953438307	1.0	0.10266197365161583	0.0010436403318951173	-15.610639972688016	0.9533610682006022	0.04663893179939868	0.8408270850208908
3109000	-1780.7718985848487	-1767.427719101182	-13.344179483666682	-1767.427719101182	2.6777950558575854	16.904508599489475	1.0	0.10266197365161583	0.0010436403318951173	-16.781855004561958	0.9533610682006022	0.04663893179939868	1.107064194780247
3110000	-1785.7368623918835	-1771.8080456966677	-13.928816695215719	-1771.8080456966677	2.174907021014321	17.3872368492848	1.0	0.10266197365161583	0.0010436403318951173	-17.366492216110995	0.9533610682006022	0.04663893179939868	1.1754783377381477
