#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter estimate="false" id="birthRate.t:tree" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.simulated_cognate_data_short" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_s_prior.s:simulated_cognate_data_short" name="distribution">
#            <parameter id="bcov_s.s:simulated_cognate_data_short" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.simulated_cognate_data_short" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@simulated_cognate_data_short" excludeto="1" filter="-" id="orgdata.simulated_cognate_data_short" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:simulated_cognate_data_short" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:simulated_cognate_data_short" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simulated_cognate_data_short" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simulated_cognate_data_short" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:simulated_cognate_data_short">
#                    <parameter estimate="false" id="bcov_alpha.s:simulated_cognate_data_short" lower="1.0E-4" name="alpha" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#                    <parameter dimension="2" id="frequencies.s:simulated_cognate_data_short" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.95 0.05</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:simulated_cognate_data_short" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@simulated_cognate_data_short" estimate="false" id="dummyfrequencies.s:simulated_cognate_data_short" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.simulated_cognate_data_short	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:simulated_cognate_data_short	YuleModel.t:tree	frequencies.s:simulated_cognate_data_short.1	frequencies.s:simulated_cognate_data_short.2	bcov_s.s:simulated_cognate_data_short
3661000	-4567.939997155863	-4564.709073035446	-3.2309241204170647	-4564.709073035446	0.18749043983047667	1.393836645499971	1.0	-1.3938366454999713	0.8245487237505523	0.175451276249447	0.26181735862753186
3662000	-4574.832419591643	-4571.60584340114	-3.2265761905030077	-4571.60584340114	0.18691147766092328	1.389488715585914	1.0	-1.3894887155859141	0.8245487237505523	0.175451276249447	0.26181735862753186
3663000	-4575.663776535287	-4572.270033744807	-3.393742790480383	-4572.270033744807	0.21644853237870249	1.5566553155632898	1.0	-1.5566553155632894	0.8042929635078674	0.19570703649213197	0.26181735862753186
3664000	-4571.961556223557	-4568.738834466694	-3.222721756862307	-4568.738834466694	0.186481236951774	1.4617026458000717	1.0	-1.461702645800072	0.8089453231768792	0.1910546768231202	0.24217079780726233
3665000	-4571.111000694588	-4568.017693707243	-3.0933069873451	-4568.017693707243	0.18691988648600252	1.4120396022300297	1.0	-1.4120396022300297	0.8089453231768792	0.1910546768231202	0.22311774848280652
3666000	-4574.327765881977	-4571.127003123507	-3.200762758469758	-4571.127003123507	0.19749166680916316	1.5194953733546879	1.0	-1.5194953733546879	0.8089453231768792	0.1910546768231202	0.22311774848280652
3667000	-4569.890646912199	-4566.708104734668	-3.182542177531198	-4566.708104734668	0.18352653655870071	1.3378994575385272	1.0	-1.337899457538527	0.8089453231768792	0.1910546768231202	0.26385136668993175
3668000	-4571.497876860229	-4568.1237880074395	-3.3740888527893276	-4568.1237880074395	0.2136722113098351	1.5294461327966566	1.0	-1.5294461327966569	0.8089453231768792	0.1910546768231202	0.26385136668993175
3669000	-4572.5387047469885	-4570.218005530306	-2.320699216682546	-4570.218005530306	0.20748490315397622	1.420384321898609	1.0	-1.4203843218986085	0.7993173173251015	0.20068268267489786	0.09935232182461813
3670000	-4570.6118756518945	-4568.004786696046	-2.607088955848842	-4568.004786696046	0.17483343884274027	1.3407012574676116	1.0	-1.3407012574676118	0.7993173173251015	0.20068268267489786	0.14535367127082285
3671000	-4572.939225389454	-4569.876274971874	-3.0629504175792195	-4569.876274971874	0.1954513128997074	1.5095301092882005	1.0	-1.5095301092882007	0.7960705836491576	0.20392941635084177	0.19559015485891115
3672000	-4571.569440231091	-4568.612145359877	-2.957294871214052	-4568.612145359877	0.198626234386543	1.4038745629230336	1.0	-1.4038745629230336	0.7960705836491576	0.20392941635084177	0.19559015485891115
3673000	-4569.389184066307	-4566.316257115666	-3.0729269506410413	-4566.316257115666	0.20032855360958096	1.5195066423500225	1.0	-1.5195066423500228	0.8067522601750967	0.19324773982490268	0.19559015485891115
3674000	-4571.61923647201	-4568.66956744178	-2.949669030230079	-4568.66956744178	0.18485254990982714	1.3962487219390605	1.0	-1.3962487219390605	0.8067522601750967	0.19324773982490268	0.19559015485891115
3675000	-4572.693837133748	-4569.614261445344	-3.0795756884041907	-4569.614261445344	0.23682593482032122	1.5261553801131718	1.0	-1.5261553801131718	0.8067522601750967	0.19324773982490268	0.19559015485891115
3676000	-4568.293174323167	-4565.460232002724	-2.8329423204425996	-4565.460232002724	0.1725898092365859	1.2795220121515807	1.0	-1.2795220121515807	0.8067522601750967	0.19324773982490268	0.19559015485891115
3677000	-4575.219761805434	-4572.160544237056	-3.059217568378372	-4572.160544237056	0.21265072374323443	1.5057972600873535	1.0	-1.5057972600873533	0.81861473423806	0.18138526576193936	0.19559015485891115
3678000	-4582.167672796604	-4579.322279859714	-2.8453929368896937	-4579.322279859714	0.16730852842268185	1.3881150764816177	1.0	-1.3881150764816181	0.826767324314692	0.17323267568530729	0.17710880336646348
3679000	-4570.951668155258	-4568.027910694612	-2.9237574606462235	-4568.027910694612	0.20847037368369475	1.466479600238147	1.0	-1.4664796002381477	0.826767324314692	0.17323267568530729	0.17710880336646348
3680000	-4568.767760852393	-4565.904710914142	-2.8630499382507972	-4565.904710914142	0.181933589122204	1.4057720778427214	1.0	-1.4057720778427216	0.7912601190957416	0.2087398809042577	0.17710880336646348
3681000	-4579.894222268689	-4576.770897163849	-3.123325104839656	-4576.770897163849	0.1974289918424694	1.4529009368177577	1.0	-1.4529009368177572	0.7912601190957416	0.2087398809042577	0.2206430492849749
3682000	-4571.621230435427	-4568.3629810612765	-3.2582493741499503	-4568.3629810612765	0.1956913873362281	1.3958696827654211	1.0	-1.3958696827654213	0.8229942176794169	0.1770057823205823	0.26868707537095354
3683000	-4571.669061722958	-4568.346467416426	-3.3225943065316943	-4568.346467416426	0.19976538552624834	1.4602146151471658	1.0	-1.460214615147165	0.7997571157510084	0.20024288424899084	0.26868707537095354
3684000	-4570.059379503925	-4566.8676157593245	-3.1917637446000633	-4566.8676157593245	0.17409243393595242	1.3293840532155343	1.0	-1.329384053215534	0.7997571157510084	0.20024288424899084	0.26868707537095354
3685000	-4572.756297962146	-4569.891152920715	-2.8651450414308006	-4569.891152920715	0.20497680658924464	1.469340236991223	1.0	-1.4693402369912227	0.8097175380347313	0.19028246196526785	0.1662019902904801
3686000	-4567.557454356988	-4564.72195896824	-2.835495388748571	-4564.72195896824	0.20013634644679312	1.4396905843089929	1.0	-1.439690584308993	0.8097175380347313	0.19028246196526785	0.1662019902904801
3687000	-4572.660559831825	-4569.671524274833	-2.989035556991621	-4569.671524274833	0.2200085996424624	1.5755520415961635	1.0	-1.5755520415961635	0.8097175380347313	0.19028246196526785	0.16926916937606157
3688000	-4573.119430120619	-4570.29101388756	-2.8284162330580562	-4570.29101388756	0.18409011983039347	1.4149327176625988	1.0	-1.4149327176625985	0.8097175380347313	0.19028246196526785	0.16926916937606157
3689000	-4572.123985393629	-4568.823587667579	-3.3003977260494954	-4568.823587667579	0.2172174679094167	1.5206963513524097	1.0	-1.5206963513524094	0.8097175380347313	0.19028246196526785	0.24685851290380856
3690000	-4574.916030007499	-4571.665431630199	-3.2505983772997307	-4571.665431630199	0.2097186573569035	1.4708970026026442	1.0	-1.4708970026026449	0.8097175380347313	0.19028246196526785	0.24685851290380856
3691000	-4569.33756366313	-4566.042582085314	-3.29498157781557	-4566.042582085314	0.20210507611637263	1.4930597092152706	1.0	-1.4930597092152702	0.8112657132776747	0.18873428672232448	0.25254925976041875
3692000	-4573.674812061394	-4570.761087210128	-2.9137248512664398	-4570.761087210128	0.1608122117030188	1.298080047222877	1.0	-1.2980800472228768	0.8112657132776747	0.18873428672232448	0.20854548553643493
3693000	-4572.043369582951	-4568.874966896563	-3.1684026863874646	-4568.874966896563	0.2232471541326942	1.5527578823439017	1.0	-1.5527578823439017	0.8112657132776747	0.18873428672232448	0.20854548553643493
3694000	-4572.1625880844	-4569.090621339182	-3.0719667452189316	-4569.090621339182	0.20456688953364394	1.4563219411753687	1.0	-1.4563219411753687	0.8112657132776747	0.18873428672232448	0.20854548553643493
3695000	-4574.467901561847	-4571.140173500741	-3.3277280611059035	-4571.140173500741	0.1831394082072897	1.3993039036613564	1.0	-1.3993039036613566	0.8112657132776747	0.18873428672232448	0.2874622564236587
3696000	-4571.613052298107	-4568.332952741987	-3.280099556119488	-4568.332952741987	0.1754988419313251	1.351675398674941	1.0	-1.3516753986749412	0.8112657132776747	0.18873428672232448	0.2874622564236587
3697000	-4579.381628693057	-4575.64739080918	-3.7342378838763763	-4575.64739080918	0.2270826303655048	1.5443510176671453	1.0	-1.5443510176671453	0.8112657132776747	0.18873428672232448	0.3750631193638014
3698000	-4572.492135756371	-4568.994992928634	-3.4971428277363814	-4568.994992928634	0.1725449718685715	1.28470202459691	1.0	-1.28470202459691	0.8112657132776747	0.18873428672232448	0.38372403708301367
3699000	-4575.98512452488	-4572.406433781722	-3.578690743158043	-4572.406433781722	0.17899014102756855	1.366249940018572	1.0	-1.3662499400185717	0.8112657132776747	0.18873428672232448	0.38372403708301367
3700000	-4574.679947688125	-4570.997043545522	-3.6829041426038125	-4570.997043545522	0.19188423625279277	1.4704633394643412	1.0	-1.4704633394643412	0.8112657132776747	0.18873428672232448	0.38372403708301367
3701000	-4573.399145775678	-4569.772108389962	-3.627037385716152	-4569.772108389962	0.17717277238673804	1.4145965825766802	1.0	-1.4145965825766804	0.8083413869174741	0.19165861308252508	0.38372403708301367
3702000	-4574.41275116178	-4570.7587479171825	-3.65400324459765	-4570.7587479171825	0.17972470675566188	1.4415624414581785	1.0	-1.4415624414581787	0.8037813475728904	0.1962186524271088	0.38372403708301367
3703000	-4575.405126486981	-4571.789078924151	-3.61604756283068	-4571.789078924151	0.17621065624529805	1.4036067596912079	1.0	-1.4036067596912083	0.784872287134386	0.2151277128656133	0.38372403708301367
3704000	-4575.826520884204	-4572.298125208346	-3.5283956758579906	-4572.298125208346	0.17400986635675772	1.3159548727185197	1.0	-1.3159548727185195	0.7841220962699195	0.21587790373007984	0.38372403708301367
3705000	-4569.072574712287	-4566.308729523805	-2.7638451884818567	-4566.308729523805	0.17352036190501025	1.3432615646838368	1.0	-1.3432615646838366	0.7841220962699195	0.21587790373007984	0.1705166005423595
3706000	-4578.341148017479	-4575.435864545125	-2.9052834723541254	-4575.435864545125	0.20178458091195378	1.484699848556105	1.0	-1.484699848556105	0.7841220962699195	0.21587790373007984	0.1705166005423595
3707000	-4575.646056485895	-4572.875497810805	-2.7705586750901734	-4572.875497810805	0.17340393640357413	1.3499750512921533	1.0	-1.3499750512921533	0.7841220962699195	0.21587790373007984	0.1705166005423595
3708000	-4577.650916974254	-4574.743908134496	-2.9070088397573066	-4574.743908134496	0.20996840708762188	1.486425215959286	1.0	-1.4864252159592863	0.815677017153311	0.18432298284668835	0.1705166005423595
3709000	-4570.817819894057	-4567.981907362192	-2.8359125318647544	-4567.981907362192	0.18878307548641668	1.415328908066734	1.0	-1.4153289080667344	0.815677017153311	0.18432298284668835	0.1705166005423595
3710000	-4568.372402378366	-4565.10765821447	-3.2647441638961405	-4565.10765821447	0.19545191330821768	1.4472652590434436	1.0	-1.447265259043443	0.815677017153311	0.18432298284668835	0.256609319519269
3711000	-4568.454526543213	-4565.233464435788	-3.2210621074253654	-4565.233464435788	0.185234525523457	1.4035832025726676	1.0	-1.4035832025726678	0.815677017153311	0.18432298284668835	0.256609319519269
3712000	-4571.177046409717	-4568.083999843023	-3.0930465666946017	-4568.083999843023	0.15830432793321922	1.2755676618419047	1.0	-1.2755676618419043	0.8005682122205693	0.1994317877794301	0.256609319519269
3713000	-4574.489886853239	-4571.2677720858655	-3.222114767373724	-4571.2677720858655	0.18586314782426416	1.4046358625210265	1.0	-1.404635862521027	0.8005682122205693	0.1994317877794301	0.256609319519269
3714000	-4570.571563701733	-4567.549349480572	-3.0222142211608474	-4567.549349480572	0.1593301597974346	1.2812267626006513	1.0	-1.2812267626006513	0.8005682122205693	0.1994317877794301	0.23724093687077977
3715000	-4566.531911284589	-4563.356458566002	-3.1754527185865946	-4563.356458566002	0.18781847936762164	1.434465260026399	1.0	-1.4344652600263987	0.8042413988838265	0.19575860111617285	0.23724093687077977
3716000	-4575.244204208776	-4572.612892779905	-2.6313114288708706	-4572.612892779905	0.21700745077047331	1.5450268223546717	1.0	-1.5450268223546717	0.8042413988838265	0.19575860111617285	0.12056595125748598
3717000	-4567.807046405959	-4564.55418382359	-3.2528625823687713	-4564.55418382359	0.18699520234606587	1.4229741367785085	1.0	-1.4229741367785085	0.8042413988838265	0.19575860111617285	0.25989345201292224
3718000	-4571.800596443316	-4568.52006602989	-3.2805304134267175	-4568.52006602989	0.19468880005664235	1.4506419678364542	1.0	-1.4506419678364542	0.8076138563795606	0.19238614362043868	0.25989345201292224
3719000	-4576.17084407384	-4573.2092928818165	-2.9615511920237916	-4573.2092928818165	0.21611033744638863	1.5568540741898125	1.0	-1.5568540741898125	0.775882016642992	0.22411798335700736	0.16773787868831924
3720000	-4576.7025413948295	-4573.67584315676	-3.026698238069529	-4573.67584315676	0.188084330041441	1.4182688081840618	1.0	-1.4182688081840618	0.775882016642992	0.22411798335700736	0.2070012017880002
3721000	-4582.496637504229	-4580.120474858341	-2.376162645886919	-4580.120474858341	0.20662547993778493	1.4256907005929205	1.0	-1.4256907005929207	0.7681131209874891	0.2318868790125102	0.10468003605850834
3722000	-4576.206143259517	-4573.015829154202	-3.190314105315527	-4573.015829154202	0.22747975736187237	1.5395650763358861	1.0	-1.5395650763358857	0.7681131209874891	0.2318868790125102	0.216221001597118
3723000	-4578.1292453376	-4575.112520069224	-3.016725268375552	-4575.112520069224	0.18912763330949034	1.365976239395911	1.0	-1.365976239395911	0.7681131209874891	0.2318868790125102	0.216221001597118
3724000	-4572.795863503972	-4569.743822405884	-3.0520410980884485	-4569.743822405884	0.18829413588890176	1.4012920691088069	1.0	-1.401292069108807	0.7681131209874891	0.2318868790125102	0.216221001597118
3725000	-4580.042764722263	-4577.0836477742805	-2.959116947983035	-4577.0836477742805	0.19305112148965053	1.3083679190033939	1.0	-1.3083679190033937	0.8326629905024582	0.16733700949754116	0.216221001597118
3726000	-4571.3544700707735	-4568.377456793128	-2.9770132776454323	-4568.377456793128	0.1943475095593421	1.4324457607468366	1.0	-1.4324457607468368	0.824376414762682	0.17562358523731747	0.1938122379288874
3727000	-4577.707771369623	-4574.659613003705	-3.0481583659175575	-4574.659613003705	0.17245694353719393	1.3699794997666976	1.0	-1.3699794997666976	0.824376414762682	0.17562358523731747	0.22241012040972785
3728000	-4575.026905248258	-4571.859548723221	-3.1673565250364017	-4571.859548723221	0.20300934831468637	1.4891776588855412	1.0	-1.4891776588855414	0.824376414762682	0.17562358523731747	0.22241012040972785
3729000	-4572.5350339888955	-4569.430904237014	-3.104129751881132	-4569.430904237014	0.18224166000505088	1.4259508857302716	1.0	-1.4259508857302716	0.824376414762682	0.17562358523731747	0.22241012040972785
3730000	-4574.252529070831	-4571.205664365474	-3.046864705356464	-4571.205664365474	0.18152396376421817	1.3686858392056034	1.0	-1.3686858392056038	0.824376414762682	0.17562358523731747	0.22241012040972785
3731000	-4570.595740983135	-4567.456749206098	-3.1389917770371145	-4567.456749206098	0.20415161822486946	1.4608129108862544	1.0	-1.4608129108862544	0.824376414762682	0.17562358523731747	0.22241012040972785
3732000	-4572.447271396088	-4569.165931889865	-3.2813395062232713	-4569.165931889865	0.18032600821601805	1.416822639308661	1.0	-1.4168226393086614	0.824376414762682	0.17562358523731747	0.2692755298035783
3733000	-4574.568494130061	-4571.239078205742	-3.329415924318796	-4571.239078205742	0.19163455762210443	1.4648990574041862	1.0	-1.4648990574041862	0.824376414762682	0.17562358523731747	0.2692755298035783
3734000	-4575.072789985871	-4571.896812095	-3.1759778908706178	-4571.896812095	0.18182817609927296	1.311461023956008	1.0	-1.3114610239560078	0.824376414762682	0.17562358523731747	0.2692755298035783
3735000	-4575.4754456292785	-4572.129453098801	-3.3459925304774014	-4572.129453098801	0.20596568260166195	1.4861218604574633	1.0	-1.4861218604574633	0.8135248001663538	0.18647519983364566	0.2679978319374268
3736000	-4574.678559325998	-4571.308314078	-3.3702452479984224	-4571.308314078	0.191930725142395	1.510374577978484	1.0	-1.5103745779784843	0.8135248001663538	0.18647519983364566	0.2679978319374268
3737000	-4568.936276341113	-4565.657474829614	-3.2788015114981683	-4565.657474829614	0.18669488538035547	1.41893084147823	1.0	-1.4189308414782302	0.8127103659051581	0.18728963409484126	0.2679978319374268
3738000	-4573.925320458103	-4570.83084948223	-3.0944709758724147	-4570.83084948223	0.2034982514474201	1.4322646286771474	1.0	-1.4322646286771477	0.8127103659051581	0.18728963409484126	0.21878542090120093
3739000	-4575.032000457282	-4572.197157882898	-2.834842574384059	-4572.197157882898	0.20064407062038703	1.46605818017745	1.0	-1.4660581801774502	0.8127103659051581	0.18728963409484126	0.16161932214312932
3740000	-4572.94922196233	-4569.737449256241	-3.211772706088811	-4569.737449256241	0.1880709298382331	1.430774531474547	1.0	-1.430774531474547	0.8127103659051581	0.18728963409484126	0.24718716623427794
3741000	-4575.635544022686	-4572.478463864459	-3.1570801582275174	-4572.478463864459	0.17233673134811872	1.376081983613254	1.0	-1.3760819836132536	0.8127103659051581	0.18728963409484126	0.24718716623427794
3742000	-4575.554636990076	-4572.353478720592	-3.2011582694837664	-4572.353478720592	0.1919026339479578	1.420160094869503	1.0	-1.4201600948695028	0.8127103659051581	0.18728963409484126	0.24718716623427794
3743000	-4579.693308233264	-4576.963934867064	-2.7293733661996784	-4576.963934867064	0.20961987105698826	1.4338086234760565	1.0	-1.433808623476057	0.8127103659051581	0.18728963409484126	0.1498167329994363
3744000	-4582.440792043197	-4579.642478942959	-2.798313100237711	-4579.642478942959	0.19769412776966677	1.50274835751409	1.0	-1.5027483575140899	0.8127103659051581	0.18728963409484126	0.1498167329994363
3745000	-4580.1296072588475	-4577.026566735124	-3.103040523723532	-4577.026566735124	0.2118921430793997	1.5330219855538219	1.0	-1.5330219855538219	0.8058178461660435	0.19418215383395585	0.19896676711524675
3746000	-4571.05974127649	-4567.92940651793	-3.130334758559813	-4567.92940651793	0.2259892069551689	1.5603162203901033	1.0	-1.560316220390103	0.8216306284408617	0.17836937155913762	0.19896676711524675
3747000	-4571.764002438005	-4568.672925361326	-3.091077076679639	-4568.672925361326	0.1982151616500206	1.5210585385099287	1.0	-1.521058538509929	0.7755642830251863	0.22443571697481296	0.19896676711524675
3748000	-4574.827593239561	-4571.830785936363	-2.9968073031980147	-4571.830785936363	0.19780069627379368	1.4267887650283042	1.0	-1.4267887650283044	0.7755642830251863	0.22443571697481296	0.19896676711524675
3749000	-4584.3720508298875	-4581.189234871052	-3.1828159588360725	-4581.189234871052	0.1997176741919279	1.553271578726941	1.0	-1.5532715787269407	0.7959628038095135	0.20403719619048583	0.21155220691044438
3750000	-4569.168980196793	-4566.142953261185	-3.0260269356083858	-4566.142953261185	0.17385932863954578	1.396482555499254	1.0	-1.396482555499254	0.7959628038095135	0.20403719619048583	0.21155220691044438
3751000	-4567.40953184372	-4564.413027348441	-2.9965044952794515	-4564.413027348441	0.18900758742274082	1.3669601151703197	1.0	-1.3669601151703197	0.7959628038095135	0.20403719619048583	0.21155220691044438
3752000	-4572.767566893326	-4569.624859781809	-3.142707111517037	-4569.624859781809	0.2050898962388566	1.5131627314079052	1.0	-1.5131627314079052	0.7959628038095135	0.20403719619048583	0.21155220691044438
3753000	-4575.979997471992	-4572.797463161481	-3.1825343105108805	-4572.797463161481	0.2072835146651415	1.5529899304017487	1.0	-1.5529899304017487	0.7959628038095135	0.20403719619048583	0.21155220691044438
3754000	-4572.2087377415055	-4569.284389918877	-2.9243478226276793	-4569.284389918877	0.16808560152758	1.2842778171016112	1.0	-1.2842778171016112	0.7959628038095135	0.20403719619048583	0.2138572588744759
3755000	-4577.700027324622	-4574.620081360177	-3.0799459644451828	-4574.620081360177	0.17623337335850514	1.4398759589191148	1.0	-1.4398759589191146	0.77159209660392	0.2284079033960792	0.2138572588744759
3756000	-4578.498627954241	-4575.31192597806	-3.1867019761812094	-4575.31192597806	0.21746422168590357	1.5466319706551412	1.0	-1.5466319706551412	0.77159209660392	0.2284079033960792	0.2138572588744759
3757000	-4571.97441203636	-4568.844233684713	-3.130178351647804	-4568.844233684713	0.19694179747012053	1.4901083461217357	1.0	-1.4901083461217361	0.8291029702297648	0.17089702977023444	0.2138572588744759
3758000	-4575.975837364586	-4572.848885066986	-3.126952297600077	-4572.848885066986	0.20648230319372793	1.4868822920740088	1.0	-1.4868822920740088	0.8291029702297648	0.17089702977023444	0.2138572588744759
3759000	-4574.808308406329	-4571.838520275653	-2.9697881306767906	-4571.838520275653	0.17299714277426914	1.332857024685731	1.0	-1.3328570246857312	0.8115227419649172	0.18847725803508197	0.21316729935829465
3760000	-4573.350583892859	-4570.1237018890115	-3.226882003847389	-4570.1237018890115	0.20888246389455092	1.5899508978563295	1.0	-1.5899508978563293	0.8115227419649172	0.18847725803508197	0.21316729935829465
3761000	-4571.906725053348	-4568.855140480684	-3.0515845726643267	-4568.855140480684	0.1926021615555718	1.4146534666732675	1.0	-1.414653466673267	0.7958696587631003	0.20413034123689894	0.21316729935829465
3762000	-4577.076193736999	-4574.099822211974	-2.9763715250246436	-4574.099822211974	0.17243575992001361	1.3394404190335842	1.0	-1.3394404190335842	0.7958696587631003	0.20413034123689894	0.21316729935829465
3763000	-4569.209007827658	-4566.18483477549	-3.0241730521675074	-4566.18483477549	0.18766234662630435	1.387241946176448	1.0	-1.3872419461764478	0.7958696587631003	0.20413034123689894	0.21316729935829465
3764000	-4570.955184383819	-4567.949759981774	-3.00542440204479	-4567.949759981774	0.20269836413912545	1.3684932960537304	1.0	-1.3684932960537302	0.7985331417063419	0.20146685829365732	0.21316729935829465
3765000	-4578.329354089924	-4575.182282958275	-3.1470711316486257	-4575.182282958275	0.21187956188380175	1.5101400256575659	1.0	-1.5101400256575659	0.7985331417063419	0.20146685829365732	0.21316729935829465
3766000	-4570.944071716036	-4567.941210996936	-3.0028607191000787	-4567.941210996936	0.18037010655756774	1.3659296131090184	1.0	-1.365929613109019	0.7985331417063419	0.20146685829365732	0.21316729935829465
3767000	-4575.276871714857	-4571.795415487133	-3.48145622772422	-4571.795415487133	0.19578062751874054	1.347222997597502	1.0	-1.3472229975975019	0.8140388480955816	0.18596115190441767	0.3544889781936859
3768000	-4574.610049317246	-4572.059524585787	-2.550524731459853	-4572.059524585787	0.1877419459674639	1.470526270832025	1.0	-1.4705262708320257	0.8036022864823719	0.19639771351762744	0.11978070095080864
3769000	-4578.584985040224	-4575.6187258738755	-2.9662591663479194	-4575.6187258738755	0.22824793266612312	1.5992402306777314	1.0	-1.5992402306777314	0.8036022864823719	0.19639771351762744	0.1613242618441333
3770000	-4575.21676704353	-4572.36863189945	-2.8481351440806444	-4572.36863189945	0.22333584117306893	1.4811162084104563	1.0	-1.4811162084104565	0.8036022864823719	0.19639771351762744	0.1613242618441333
3771000	-4572.344175657784	-4569.148781962185	-3.1953936955990674	-4569.148781962185	0.16291994990234465	1.3539290426914008	1.0	-1.353929042691401	0.8036022864823719	0.19639771351762744	0.26299390704328807
3772000	-4571.299308916962	-4567.944431396625	-3.3548775203367343	-4567.944431396625	0.20355620039013017	1.5134128674290677	1.0	-1.5134128674290679	0.8036022864823719	0.19639771351762744	0.26299390704328807
3773000	-4576.44002616937	-4573.716582103156	-2.7234440662143693	-4573.716582103156	0.19174573488687313	1.46912448985589	1.0	-1.4691244898558904	0.8034148822683987	0.1965851177316005	0.1435461892553001
3774000	-4578.1681613959845	-4575.400819555269	-2.7673418407158326	-4575.400819555269	0.1998803173116708	1.5130222643573537	1.0	-1.5130222643573537	0.8034148822683987	0.1965851177316005	0.1435461892553001
3775000	-4570.397203058114	-4567.329072826187	-3.0681302319272126	-4567.329072826187	0.17682731001549618	1.3331215345219352	1.0	-1.3331215345219352	0.8034148822683987	0.1965851177316005	0.23578860917944325
3776000	-4571.660345844107	-4568.5553528654345	-3.1049929786723354	-4568.5553528654345	0.18646431602782831	1.369984281267058	1.0	-1.3699842812670577	0.7868463355831208	0.21315366441687844	0.23578860917944325
3777000	-4572.510463801918	-4569.309474819606	-3.2009889823123245	-4569.309474819606	0.1784440655935215	1.3588638995720344	1.0	-1.3588638995720341	0.7868463355831208	0.21315366441687844	0.26317187109821044
3778000	-4575.495370231257	-4572.339512917665	-3.155857313591256	-4572.339512917665	0.18344874549926954	1.4108872535747876	1.0	-1.4108872535747876	0.7868463355831208	0.21315366441687844	0.2382132078021245
3779000	-4575.277061970284	-4572.115391262437	-3.161670707847154	-4572.115391262437	0.16665109260505329	1.4167006478306863	1.0	-1.4167006478306856	0.7868463355831208	0.21315366441687844	0.2382132078021245
3780000	-4574.96399412129	-4571.248112801455	-3.715881319835206	-4571.248112801455	0.19327900942436715	1.4511759886233604	1.0	-1.4511759886233604	0.8202676303700405	0.17973236962995878	0.40453889818618827
3781000	-4571.841345139426	-4568.257718698084	-3.583626441341695	-4568.257718698084	0.17647030488544244	1.3189211101298497	1.0	-1.3189211101298497	0.8227045678816522	0.17729543211834703	0.40453889818618827
3782000	-4573.456461099863	-4570.603995899092	-2.8524652007706313	-4570.603995899092	0.18412171419146306	1.4355082678860331	1.0	-1.4355082678860331	0.8227045678816522	0.17729543211834703	0.16987829627590548
